index,price,type,sqfeet,beds,baths,lat,long
512,879,house,1436,3,2.5,30.8119,-97.5942
513,900,cottage/cabin,1300,1,1.0,32.5742,-95.4271
514,1025,house,950,2,1.0,27.7107,-97.3647
515,589,apartment,480,0,1.0,30.619,-96.3185
516,650,apartment,470,1,1.0,27.9115,-97.1413
517,995,apartment,890,2,2.0,27.6758,-97.3475
518,698,apartment,745,2,1.0,31.7966,-106.335
519,699,apartment,880,2,2.0,30.6057,-96.3108
520,699,apartment,880,2,2.0,30.6057,-96.3108
521,1150,house,1840,4,2.0,26.1513,-97.9185
522,615,apartment,752,1,1.0,31.11,-97.7637
523,589,apartment,480,0,1.0,30.619,-96.3185
524,2145,apartment,1104,2,2.0,32.0199,-102.148
525,1225,apartment,1201,2,1.5,32.9366,-96.7465
526,790,apartment,878,1,1.5,33.8712,-98.5127
527,730,apartment,750,1,1.0,30.1175,-94.1903
528,1070,apartment,1128,2,1.0,32.8958,-96.9744
529,809,apartment,1160,3,2.0,30.5932,-96.3271
530,635,apartment,501,1,1.0,28.8379,-97.0016
531,781,apartment,857,2,1.0,32.3044,-95.27
532,1110,apartment,900,2,2.0,32.2953,-95.2788
533,1347,apartment,845,1,0.0,30.249,-97.8414
534,475,apartment,525,1,1.0,31.1223,-97.7185
535,1000,house,12,2,2.0,33.8584,-98.5466
536,725,apartment,895,2,1.0,33.5497,-101.919
537,945,apartment,700,1,1.0,31.7346,-95.5332
538,935,manufactured,1216,3,2.0,32.419000000000004,-95.2106
539,899,apartment,912,2,2.0,32.4001,-99.7691
540,1395,condo,1151,3,2.0,32.9376,-96.8077
541,715,apartment,555,1,1.0,29.5395,-98.4194
542,785,apartment,650,1,1.0,33.9675,-98.6868
543,945,apartment,890,2,2.0,27.6758,-97.3475
544,1180,apartment,755,1,1.0,32.0351,-102.134
545,1689,apartment,1365,3,2.0,30.3649,-97.6827
546,1208,apartment,1150,3,2.0,29.5173,-98.3217
547,950,apartment,918,2,1.0,32.9228,-96.8135
548,899,apartment,800,2,2.0,31.5171,-97.1939
549,1555,apartment,1200,2,2.5,32.0048,-102.138
550,850,apartment,924,2,1.0,32.7484,-97.2163
551,730,apartment,750,1,1.0,30.1175,-94.1903
552,950,manufactured,1191,3,2.0,35.2768,-101.82
553,1558,apartment,831,1,1.5,29.7247,-95.3625
554,973,apartment,812,1,1.0,32.299,-95.2322
555,1159,apartment,784,1,1.0,nan,nan
556,899,apartment,936,2,2.0,29.7333,-95.4883
557,795,apartment,1500,3,2.5,26.1937,-98.1941
558,599,apartment,846,2,2.0,29.8928,-97.9361
559,875,apartment,550,0,1.0,29.7409,-95.3923
560,650,apartment,400,1,1.0,31.1202,-97.8824
561,735,apartment,1168,2,2.0,25.9443,-97.5037
562,1125,apartment,974,2,2.0,29.8754,-97.9404
563,670,apartment,650,2,1.0,31.7089,-106.329
564,771,apartment,702,1,1.0,29.8754,-97.9404
565,1149,house,1432,3,2.5,29.5201,-98.7657
566,925,apartment,784,2,1.0,27.7391,-97.3679
567,860,apartment,566,1,1.0,31.889,-102.355
568,800,apartment,750,3,2.0,30.6582,-96.3351
569,1050,apartment,700,1,1.0,32.0048,-102.138
570,1035,apartment,924,2,2.0,29.4405,-95.0981
571,1029,apartment,970,2,2.0,33.1057,-96.659
572,1570,apartment,790,2,1.0,30.2514,-97.7994
573,1730,flat,1461,2,2.0,32.0124,-102.124
574,1087,apartment,1035,2,2.0,27.6889,-97.3627
575,729,apartment,575,1,1.0,31.8197,-106.549
576,1890,apartment,1532,3,2.0,33.2559,-96.8853
577,595,apartment,850,2,1.0,30.6215,-96.3513
578,875,apartment,1126,2,2.0,32.2768,-95.3031
579,1230,apartment,1221,3,2.0,nan,nan
580,680,apartment,510,1,1.0,32.392,-99.7746
581,975,apartment,820,2,1.0,31.078000000000007,-97.7145
582,1025,apartment,850,2,1.5,32.2953,-95.2788
583,525,apartment,887,2,1.0,31.1311,-97.7349
584,1077,apartment,956,2,1.0,30.14,-94.1604
585,899,apartment,700,1,1.0,30.2063,-97.7956
586,409,apartment,1125,4,2.0,34.9829,-101.902
587,610,apartment,761,1,1.0,33.8487,-98.5015
588,825,apartment,630,1,1.0,30.4224,-97.7967
589,1564,apartment,1300,3,2.0,29.5298,-95.0334
590,950,manufactured,1191,3,2.0,35.2766,-101.819
591,975,apartment,1115,3,2.0,29.8754,-97.9404
592,847,apartment,865,2,2.0,35.2703,-101.943
593,500,house,820,3,1.0,27.5155,-99.4986
594,1400,apartment,1350,3,2.0,32.8477,-96.9944
595,595,apartment,725,1,1.0,30.651,-96.3336
596,819,apartment,753,2,1.0,27.677,-97.365
597,1300,house,1080,3,1.0,27.7185,-97.3434
598,1140,apartment,1401,3,2.0,33.8712,-98.5127
599,599,apartment,846,2,2.0,29.8929,-97.9363
600,1375,condo,420,1,0.0,27.8239,-97.3878
601,635,apartment,765,1,1.0,33.6062,-101.788
602,900,townhouse,1000,2,2.5,26.2332,-98.194
603,775,apartment,780,2,2.0,33.5434,-101.932
604,750,duplex,700,1,1.0,31.7321,-106.363
605,699,apartment,960,2,2.0,35.1617,-101.92
606,859,apartment,753,1,1.0,33.5195,-101.961
607,840,apartment,805,2,2.0,33.8633,-98.534
608,950,apartment,1030,2,2.0,32.7484,-97.2163
609,574,apartment,1252,4,4.0,31.5171,-97.1198
610,615,apartment,364,0,1.0,35.1653,-101.884
611,740,apartment,540,1,1.0,27.6868,-97.3262
612,1100,house,1400,3,1.5,35.2065,-101.862
613,1825,apartment,1082,2,2.0,32.6986,-97.4162
614,799,apartment,300,1,1.0,35.1898,-101.934
615,725,apartment,641,1,1.0,31.0731,-97.3583
616,750,house,1100,3,1.0,32.4632,-99.752
617,709,apartment,814,2,1.0,30.7028,-95.542
618,695,condo,1027,2,1.5,30.6337,-96.3235
619,799,apartment,300,1,1.0,35.1897,-101.934
620,827,apartment,707,1,1.0,32.392,-99.7746
621,905,apartment,713,1,1.0,29.8159,-95.523
622,1295,apartment,722,1,1.0,30.2063,-97.7956
623,895,apartment,876,2,1.0,33.5282,-101.909
624,800,apartment,725,2,1.5,33.9519,-98.5145
625,1077,apartment,956,2,1.0,30.14,-94.1604
626,1570,apartment,1164,3,2.0,29.5038,-98.7265
627,659,apartment,600,1,1.0,30.619,-96.3185
628,1136,apartment,1000,2,2.0,33.0399,-96.7163
629,540,house,1095,2,2.0,28.809,-96.9993
630,819,apartment,950,2,1.0,29.8402,-95.3844
631,748,apartment,1045,3,2.0,33.6196,-101.81
632,799,apartment,300,1,1.0,35.1897,-101.934
633,1125,apartment,988,2,2.0,29.8754,-97.9404
634,804,apartment,795,2,1.0,28.8379,-97.0016
635,979,apartment,1100,2,2.0,29.5463,-95.088
636,650,apartment,400,1,1.0,31.1202,-97.8824
637,625,apartment,754,1,1.0,31.475,-100.472
638,870,apartment,650,1,1.0,30.5052,-97.8203
639,2390,apartment,1329,2,2.0,33.1377,-96.7524
640,725,apartment,895,2,1.0,33.5497,-101.919
641,850,house,1535,3,2.5,33.5648,-98.4736
642,1145,apartment,1308,2,2.0,33.5924,-101.937
643,1175,apartment,966,2,2.0,29.5011,-98.73
644,950,apartment,916,2,2.0,31.0376,-97.6809
645,783,townhouse,663,1,1.0,30.6754,-96.3501
646,1725,apartment,654,1,1.0,32.0362,-102.081
647,619,apartment,900,2,1.0,30.6371,-96.3773
648,1016,apartment,1000,3,2.0,33.8561,-98.5642
649,818,apartment,1196,3,2.0,26.2667,-98.155
650,1480,apartment,1050,1,1.5,32.0065,-102.125
651,700,apartment,746,2,1.0,31.8552,-106.435
652,800,apartment,960,2,1.0,30.6189,-96.3154
653,949,apartment,607,1,1.0,29.8754,-97.9404
654,1025,apartment,600,1,1.0,32.0048,-102.138
655,389,apartment,1107,4,2.0,30.5922,-96.3276
656,1339,apartment,844,2,2.0,30.3764,-97.7078
657,900,apartment,825,1,1.5,32.9478,-96.8932
658,790,apartment,854,2,2.0,31.8141,-106.525
659,1025,apartment,924,2,2.0,29.4405,-95.0982
660,999,apartment,890,2,1.5,29.8754,-97.9404
661,702,apartment,690,1,1.0,33.8894,-98.5119
662,599,apartment,846,2,2.0,29.8927,-97.9363
663,995,apartment,817,2,1.0,27.6758,-97.3475
664,995,apartment,900,2,1.0,29.5467,-98.2848
665,615,apartment,752,1,1.0,31.11,-97.7637
666,409,apartment,1125,4,2.0,34.9829,-101.902
667,1075,apartment,639,1,1.0,30.6411,-97.7511
668,2239,apartment,1263,2,2.0,31.9235,-102.292
669,920,apartment,768,1,1.0,30.5145,-97.668
670,650,house,744,2,1.0,33.5694,-101.829
671,649,apartment,756,2,1.0,30.6371,-96.3773
672,349,apartment,275,0,1.0,33.5865,-101.861
673,950,apartment,521,1,1.0,33.0,-96.8572
674,644,apartment,700,1,1.0,35.1881,-101.905
675,1240,apartment,1295,3,2.0,31.3489,-94.8327
676,795,apartment,584,0,1.0,27.7395,-97.3677
677,885,apartment,660,1,1.0,32.8958,-96.9744
678,1545,apartment,683,1,1.0,32.0199,-102.148
679,1600,apartment,806,1,1.0,30.2578,-97.8794
680,790,apartment,652,1,1.0,27.7103,-97.4092
681,790,apartment,545,1,1.0,32.8653,-96.9905
682,1455,apartment,1225,2,2.0,nan,nan
683,968,apartment,950,2,2.0,29.7896,-94.9798
684,659,apartment,600,1,1.0,30.619,-96.3185
685,858,apartment,800,2,2.0,31.535,-97.1899
686,769,apartment,900,2,1.0,30.7061,-95.5495
687,680,apartment,510,1,1.0,32.392,-99.7746
688,699,apartment,880,2,2.0,30.6057,-96.3108
689,1655,apartment,1336,3,2.0,30.4421,-97.6299
690,849,apartment,614,1,1.0,29.5613,-97.9628
691,699,apartment,1017,2,2.0,33.8643,-98.494
692,899,apartment,850,2,2.0,29.8754,-97.9404
693,760,apartment,848,2,1.5,30.6189,-96.3154
694,595,apartment,995,1,1.5,26.1734,-97.6783
695,715,apartment,650,2,1.0,27.7469,-97.392
696,1030,manufactured,1056,3,2.0,32.419000000000004,-95.2106
697,895,apartment,550,1,1.0,29.8754,-97.9404
698,960,apartment,501,1,1.0,29.8986,-97.9606
699,590,house,1005,3,3.0,29.4711,-98.5356
700,799,apartment,575,1,1.0,31.8197,-106.549
701,800,apartment,900,2,2.0,26.1923,-98.2657
702,1130,apartment,665,1,1.0,30.6472,-97.6916
703,1600,house,2200,4,2.0,32.6159,-97.3604
704,1060,apartment,588,1,1.0,30.2063,-97.7956
705,875,apartment,1090,2,2.0,32.4366,-99.79
706,1089,apartment,673,1,1.0,30.5145,-97.668
707,875,apartment,663,1,1.0,32.7256,-97.0599
708,1285,apartment,559,1,1.0,30.2428,-97.7658
709,925,apartment,820,2,1.0,31.078000000000007,-97.7145
710,1149,apartment,1009,1,1.5,32.9786,-96.8176
711,925,apartment,820,2,1.0,31.078000000000007,-97.7145
712,1128,apartment,800,1,1.0,30.3999,-97.8551
713,925,apartment,714,1,1.0,27.7391,-97.3679
714,735,apartment,750,1,1.0,30.1175,-94.1903
715,675,apartment,680,2,1.0,31.8552,-106.435
716,826,apartment,810,2,2.0,29.8754,-97.9404
717,1350,house,1200,3,2.0,29.6709,-95.5866
718,1000,house,1600,4,2.0,33.6002,-102.33
719,1079,apartment,876,2,2.0,29.5613,-97.9628
720,1262,apartment,764,1,1.0,nan,nan
721,945,apartment,1070,2,2.0,32.431999999999995,-99.7724
722,1200,apartment,1150,3,2.0,29.5173,-98.3217
723,799,apartment,800,2,2.0,31.5171,-97.1939
724,2370,apartment,1156,2,2.0,30.2393,-97.7205
725,850,apartment,720,1,1.0,27.5451,-99.4922
726,1095,apartment,725,1,1.0,30.2315,-97.7223
727,460,apartment,320,0,1.0,30.6327,-96.3662
728,765,apartment,800,2,0.0,26.1798,-98.2098
729,1170,apartment,1225,3,2.0,32.2947,-95.2784
730,725,apartment,711,1,1.0,31.5292,-97.191
731,915,apartment,935,1,1.0,33.5497,-101.919
732,675,apartment,650,1,1.0,33.9519,-98.5145
733,1000,house,1461,3,2.0,30.6133,-96.3033
734,550,apartment,717,1,1.0,26.1734,-97.6783
735,1649,house,1743,3,2.0,32.6744,-96.9131
736,1050,apartment,880,2,2.0,29.3116,-94.77
737,999,apartment,850,2,1.5,29.8754,-97.9404
738,1195,manufactured,1000,2,2.0,32.2572,-95.5393
739,950,apartment,579,1,1.0,31.9938,-102.107
740,1074,apartment,750,1,1.0,30.3437,-97.7316
741,695,apartment,662,1,1.0,33.8894,-98.5119
742,819,apartment,975,2,2.0,29.8402,-95.3844
743,961,apartment,949,2,1.0,29.592,-98.47
744,690,apartment,660,1,1.0,31.5165,-97.2057
745,699,apartment,679,1,1.0,30.7028,-95.542
746,1213,condo,1341,3,2.0,31.3202,-97.2804
747,1016,apartment,1000,3,2.0,33.8561,-98.5642
748,1280,apartment,1170,3,2.0,29.7055,-98.4191
749,595,apartment,576,1,1.0,32.4442,-99.7033
750,675,apartment,925,2,1.0,30.651,-96.3336
751,925,apartment,820,2,1.0,31.078000000000007,-97.7145
752,700,apartment,746,2,1.0,31.8552,-106.435
753,1275,apartment,889,2,2.0,33.0695,-96.7066
754,865,apartment,925,2,1.0,31.8197,-106.549
755,1100,apartment,700,1,1.0,29.6169,-98.6252
756,769,apartment,900,2,1.0,30.7061,-95.5495
757,850,apartment,1286,4,2.0,33.6975,-101.905
758,740,apartment,824,2,1.0,33.8633,-98.534
759,1145,apartment,650,1,1.0,32.0357,-102.112
760,499,apartment,656,1,1.0,29.8754,-97.9404
761,785,apartment,650,1,1.0,33.9675,-98.6868
762,650,apartment,684,1,1.0,31.116,-97.6847
763,1180,townhouse,980,1,1.0,29.7446,-95.4683
764,839,apartment,1050,2,2.0,32.5036,-94.6771
765,1070,apartment,1308,2,2.0,33.5491,-101.751
766,610,apartment,700,1,1.0,33.8543,-98.5591
767,795,apartment,753,1,1.0,29.4317,-98.6688
768,720,apartment,810,2,1.5,30.6251,-96.3545
769,835,apartment,1112,2,2.0,32.5547,-94.7767
770,1450,apartment,654,1,1.0,32.0362,-102.081
771,730,apartment,750,1,1.0,30.1175,-94.1903
772,615,apartment,364,0,1.0,35.1653,-101.884
773,1099,duplex,1500,3,2.0,31.0286,-97.6115
774,925,apartment,724,1,1.0,30.14,-94.1604
775,780,apartment,1045,3,2.0,33.6975,-101.905
776,769,apartment,759,2,1.0,32.4239,-99.7961
777,1397,apartment,1068,2,2.0,29.2032,-94.8792
778,900,house,2399,4,2.5,32.6833,-96.5964
779,880,apartment,958,2,2.0,31.535,-97.1899
780,800,house,1840,3,2.0,29.919,-95.5569
781,615,apartment,364,0,1.0,35.1653,-101.884
782,1290,apartment,800,2,2.0,32.6889,-97.0594
783,849,apartment,791,1,1.0,30.6045,-96.3123
784,905,apartment,707,1,1.0,30.4417,-97.6811
785,1575,apartment,600,1,1.0,32.0582,-102.089
786,800,apartment,725,2,1.5,33.9519,-98.5145
787,1600,house,1526,4,2.5,32.5982,-96.8635
788,750,apartment,900,1,1.0,31.1223,-97.7185
789,909,apartment,566,1,1.0,31.889,-102.355
790,1667,apartment,750,1,1.0,32.826,-96.7843
791,990,apartment,583,1,1.0,31.9721,-102.137
792,845,apartment,1000,2,2.0,33.8894,-98.5119
793,975,apartment,987,3,2.0,29.8754,-97.9404
794,1,apartment,794,1,1.0,31.9896,-102.063
795,1200,apartment,1115,3,2.0,29.8754,-97.9404
796,950,manufactured,1191,3,2.0,35.2766,-101.82
797,1055,apartment,715,1,1.0,29.8754,-97.9404
798,815,apartment,641,1,1.0,29.9136,-93.9492
799,725,apartment,930,2,1.5,33.9606,-98.5158
800,950,apartment,1030,2,2.0,32.7484,-97.2163
801,700,apartment,1000,2,2.0,26.2952,-98.1814
802,705,apartment,500,1,1.0,31.0897,-97.3808
803,975,apartment,912,2,2.0,32.4001,-99.7691
804,2500,house,1260,2,1.0,29.7974,-95.3932
805,800,apartment,725,2,1.5,33.9519,-98.5145
806,984,apartment,740,1,1.0,29.5613,-97.9628
807,830,apartment,1031,3,2.0,35.2049,-101.871
808,799,apartment,575,1,1.0,31.8197,-106.549
809,585,apartment,404,1,1.0,31.8552,-106.435
810,1245,apartment,987,2,1.0,32.975,-96.8268
811,850,apartment,632,1,1.0,32.299,-95.2322
812,925,apartment,820,2,1.0,31.078000000000007,-97.7145
813,725,apartment,711,1,0.0,31.5292,-97.191
814,1087,apartment,960,2,2.0,29.5252,-98.342
815,1395,duplex,1800,3,2.5,27.7061,-97.3479
816,850,apartment,950,2,2.0,26.2937,-98.3008
817,615,apartment,364,0,1.0,35.1653,-101.884
818,1088,apartment,1126,2,2.0,32.2855,-95.3125
819,615,apartment,364,0,1.0,35.1653,-101.884
820,800,apartment,725,2,1.5,33.9519,-98.5145
821,950,apartment,1060,2,2.0,33.5924,-101.937
822,785,apartment,612,1,1.0,33.5434,-101.934
823,819,apartment,845,2,1.5,30.7378,-95.5889
824,829,apartment,736,1,0.0,29.8754,-97.9404
825,1238,apartment,675,1,1.0,29.6428,-98.6226
826,1521,apartment,1045,2,2.0,33.1605,-96.8916
827,475,apartment,545,0,1.0,26.1734,-97.6783
828,1024,apartment,1024,2,1.5,29.6366,-95.5593
829,649,apartment,846,2,2.0,29.8929,-97.9363
830,935,apartment,575,1,1.0,30.3649,-97.6827
831,979,apartment,1100,2,2.0,29.5463,-95.088
832,895,apartment,824,2,2.0,29.4189,-98.6895
833,995,apartment,890,2,2.0,27.6758,-97.3475
834,735,apartment,750,1,1.0,30.1175,-94.1903
835,1539,apartment,1273,3,2.0,30.638,-96.294
836,1299,manufactured,1568,4,2.0,32.419000000000004,-95.2106
837,650,apartment,400,1,1.0,31.1202,-97.8824
838,910,apartment,869,2,1.0,28.809,-96.9993
839,1060,apartment,908,2,2.0,32.9478,-96.8932
840,1390,apartment,1096,2,2.0,30.6411,-97.7511
841,1025,apartment,1073,2,2.0,33.5491,-101.751
842,1115,apartment,1130,3,2.0,29.8754,-97.9404
843,1000,apartment,607,1,1.0,29.8754,-97.9404
844,1435,apartment,1278,2,2.0,32.8479,-96.974
845,1129,apartment,1003,2,2.0,30.14,-94.1604
846,1364,manufactured,1792,3,2.0,32.347,-95.3347
847,650,apartment,860,2,1.0,35.1653,-101.884
848,828,apartment,810,2,2.0,29.8754,-97.9404
849,815,apartment,820,1,1.0,29.7078,-95.495
850,980,apartment,576,1,1.0,29.8754,-97.9404
851,950,apartment,951,2,1.0,29.7475,-95.5688
852,639,apartment,756,2,1.0,30.6371,-96.3773
853,722,apartment,735,2,1.0,25.9337,-97.5174
854,569,apartment,650,1,1.0,27.5304,-97.8825
855,2021,apartment,1124,2,2.0,32.0295,-102.091
856,389,apartment,1107,4,2.0,30.5922,-96.3276
857,819,apartment,753,2,1.0,27.677,-97.365
858,1310,apartment,750,1,1.0,32.8132,-96.8142
859,1240,apartment,870,1,1.0,33.0147,-96.8412
860,910,apartment,734,1,1.0,29.3579,-98.4356
861,1030,manufactured,1056,3,2.0,32.419000000000004,-95.2106
862,919,apartment,656,1,1.0,30.1365,-94.1905
863,825,apartment,1200,3,2.0,26.2058,-97.6738
864,585,apartment,404,1,1.0,31.8552,-106.435
865,1079,apartment,876,2,2.0,29.5613,-97.9628
866,854,apartment,763,1,1.0,27.6889,-97.3627
867,1085,apartment,730,1,1.0,33.1044,-96.7704
868,1100,apartment,993,2,2.0,29.4597,-98.6555
869,950,apartment,1004,2,1.0,32.7062,-97.4333
870,1372,apartment,1175,3,2.0,29.5612,-98.6117
871,975,apartment,841,1,1.0,28.809,-96.9993
872,850,apartment,774,1,1.0,27.699,-97.3628
873,1810,townhouse,1390,2,2.0,32.0065,-102.125
874,975,apartment,647,1,1.0,29.8754,-97.9404
875,750,apartment,1100,2,1.0,31.5527,-97.1588
876,750,apartment,725,2,1.5,33.9519,-98.5145
877,1350,house,2000,4,2.0,27.8501,-99.6689
878,750,apartment,480,0,1.0,32.8545,-96.7476
879,640,apartment,879,2,1.0,33.8608,-98.5318
880,1099,apartment,753,1,1.0,32.9346,-96.5544
881,1175,apartment,1034,2,2.0,30.14,-94.1604
882,1025,apartment,680,1,1.0,33.0005,-96.8314
883,1590,apartment,1273,3,2.0,30.638,-96.294
884,1500,apartment,735,1,1.0,31.889,-102.355
885,1288,apartment,693,1,1.0,30.3764,-97.7078
886,1300,apartment,1050,3,2.0,29.8754,-97.9404
887,744,apartment,577,1,1.0,29.2657,-94.8356
888,1429,apartment,1162,2,2.0,29.7229,-98.0742
889,859,apartment,753,1,1.0,33.5195,-101.961
890,899,apartment,620,1,1.0,29.9112,-98.2374
891,830,apartment,750,1,1.0,29.6547,-95.5828
892,945,apartment,540,1,1.0,31.9412,-102.403
893,740,apartment,856,2,1.0,32.4366,-99.79
894,700,apartment,675,1,1.0,33.8633,-98.534
895,675,apartment,650,1,1.0,33.9519,-98.5145
896,2200,house,2014,3,2.5,31.8718,-102.325
897,865,apartment,920,2,2.0,31.5051,-97.2311
898,610,apartment,652,1,1.0,30.6252,-96.3542
899,1099,apartment,965,2,2.0,29.6898,-98.1253
900,1179,apartment,966,2,2.0,31.5171,-97.1198
901,1099,apartment,876,2,1.0,32.886,-96.7326
902,1427,loft,1115,1,1.0,32.7833,-96.7795
903,950,apartment,575,1,1.0,30.2346,-97.7305
904,899,apartment,840,1,1.5,29.8754,-97.9404
905,962,apartment,648,1,1.0,30.1876,-97.7472
906,1650,apartment,1100,1,1.5,29.3048,-94.7959
907,1025,apartment,726,1,1.0,31.8682,-102.394
908,910,apartment,630,1,1.0,32.9093,-97.1033
909,675,apartment,700,2,1.0,31.7089,-106.329
910,559,apartment,1026,2,2.0,30.5929,-96.338
911,1125,townhouse,1272,2,2.5,29.48,-95.0362
912,899,apartment,936,2,2.0,29.7333,-95.4883
913,1385,apartment,1000,2,2.0,31.8782,-102.384
914,925,apartment,860,2,2.0,27.6765,-97.3036
915,954,apartment,721,1,1.0,29.5511,-95.7329
916,845,apartment,652,1,1.0,27.6758,-97.3475
917,1077,apartment,956,2,1.0,30.14,-94.1604
918,1005,apartment,783,1,1.0,30.3893,-95.7212
919,870,apartment,620,1,1.0,29.8754,-97.9404
920,560,apartment,711,1,1.0,31.535,-97.1899
921,1899,apartment,1022,2,2.0,32.0199,-102.148
922,409,apartment,1125,4,2.0,34.9829,-101.902
923,715,apartment,761,1,1.0,33.8894,-98.5119
924,1145,apartment,1308,2,2.0,33.5491,-101.751
925,525,apartment,975,2,2.0,26.206,-97.6738
926,725,apartment,727,1,1.0,29.6955,-95.643
927,749,apartment,603,1,1.0,27.7103,-97.4092
928,1286,apartment,1156,2,2.0,29.9071,-95.5811
929,895,apartment,632,1,1.0,32.299,-95.2322
930,1100,apartment,670,1,1.0,nan,nan
931,1030,apartment,724,1,1.0,32.7287,-96.6228
932,920,condo,840,2,1.0,29.5863,-98.4769
933,2050,apartment,1700,3,3.5,30.525,-97.8192
934,575,apartment,840,2,1.0,25.9032,-97.4405
935,895,apartment,692,1,1.0,30.43,-97.8326
936,589,apartment,480,0,1.0,30.619,-96.3185
937,755,apartment,882,2,2.0,29.8754,-97.9404
938,615,apartment,364,0,1.0,35.1653,-101.884
939,1585,apartment,1164,2,2.0,32.8756,-96.7495
940,900,apartment,1211,2,2.0,33.4669,-94.0774
941,750,apartment,900,1,1.0,31.0976,-97.7507
942,639,apartment,756,2,1.0,30.6366,-96.3774
943,1195,apartment,943,2,2.0,29.5564,-95.144
944,886,apartment,735,1,1.0,29.5252,-98.342
945,768,apartment,640,1,1.0,29.4261,-98.5611
946,2050,apartment,733,1,1.0,31.9896,-102.063
947,1200,house,1700,4,2.0,26.1831,-97.7468
948,1035,manufactured,1568,4,2.0,32.419000000000004,-95.2106
949,630,apartment,680,2,1.0,31.8552,-106.435
950,1155,apartment,985,2,2.0,32.0395,-102.107
951,945,apartment,674,1,1.0,29.8754,-97.9404
952,595,apartment,995,1,1.5,26.1734,-97.6783
953,700,apartment,960,2,1.0,31.9386,-106.407
954,885,apartment,880,1,1.0,29.3116,-94.77
955,850,apartment,985,2,2.0,28.8417,-96.9836
956,1195,apartment,948,2,2.0,30.2219,-97.7431
957,1425,apartment,1116,2,2.0,32.8999,-96.7897
958,815,apartment,835,2,0.0,29.8754,-97.9404
959,850,apartment,586,1,1.0,31.8582,-102.384
960,1600,apartment,1330,3,2.0,30.4195,-97.723
961,885,apartment,850,2,1.5,33.9675,-98.6868
962,349,apartment,275,0,1.0,33.5865,-101.861
963,1225,apartment,1200,3,2.0,33.2455,-97.1413
964,975,house,1250,4,1.0,29.3672,-94.9876
965,1000,manufactured,1216,3,2.0,32.2768,-95.3031
966,615,apartment,752,1,1.0,31.11,-97.7637
967,1115,apartment,903,1,1.0,29.7229,-98.0742
968,715,apartment,933,2,2.0,29.8986,-97.9606
969,900,apartment,853,2,1.0,32.394,-99.779
970,990,apartment,650,1,1.0,30.5052,-97.8203
971,659,apartment,600,1,1.0,30.619,-96.3185
972,999,apartment,705,1,1.0,nan,nan
973,830,apartment,750,1,1.0,29.6547,-95.5828
974,1105,apartment,906,2,2.0,30.5052,-97.8203
975,1255,apartment,727,1,1.0,29.8016,-95.4467
976,935,apartment,1182,1,5.0,29.5595,-98.4144
977,1650,duplex,1250,3,2.0,32.5195,-95.3886
978,449,apartment,550,1,1.0,33.5865,-101.861
979,540,apartment,450,1,1.0,30.0278,-95.4515
980,799,apartment,300,1,1.0,35.1898,-101.934
981,975,apartment,540,1,1.0,31.9412,-102.403
982,815,apartment,667,1,1.0,29.7477,-95.603
983,735,apartment,623,2,1.0,29.5613,-97.9628
984,805,apartment,853,2,1.0,32.394,-99.779
985,1012,apartment,863,2,1.0,29.8754,-97.9404
986,1110,apartment,680,1,1.0,29.8634,-98.0037
987,1200,apartment,683,1,1.0,32.8252,-96.8388
988,1208,apartment,1150,3,2.0,29.5173,-98.3217
989,1099,apartment,955,2,2.0,30.6582,-96.3351
990,725,apartment,727,1,1.0,29.6955,-95.643
991,1249,house,1541,3,2.0,29.5223,-98.7681
992,970,apartment,1076,2,2.0,35.1929,-101.927
993,1669,apartment,759,1,1.0,31.9235,-102.292
994,630,apartment,680,2,1.0,31.8552,-106.435
